Hora,Presion,altitud,z,x,y,temp,latitud,long,velocidad,tempbmp,graba,co2,tvoc,altitudgps,idcontrol
17:12:39,"666,51","3396,3","37,82","-5,7","1,23","36,9","37,16","-3,6","0,09","27,25",0,0,0,"686,7",693
17:12:40,"666,51","3396,3","38,01","-5,44","1,37","36,9","37,16","-3,6","0,26","27,25",0,0,0,"686,7",693
17:12:40,"666,51","3396,3","37,6","-5,57","1,09","36,9","37,16","-3,6","0,26","27,25",0,0,0,"686,4",693
17:12:40,"666,51","3396,3","37,78","-5,7","1,37","36,9","37,16","-3,6","0,26","27,25",0,0,0,"686,4",693
17:12:40,"666,51","3396,3","37,93","-5,57","1,14","36,9","37,16","-3,6","0,26","27,25",0,0,0,"686,4",693
17:12:40,"666,51","3396,3","37,63","-5,41","1,08","36,9","37,16","-3,6","0,26","27,25",0,0,0,"686,4",693
17:12:40,"666,51","3396,3","37,56","-5,57","1,15","36,9","37,16","-3,6","0,26","27,25",0,0,0,"686,4",694
17:12:41,"666,51","3396,3","37,78","-5,67","1,3","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,4",694
17:12:41,"666,51","3396,3","38,19","-5,52","1,16","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,5",694
17:12:41,"666,51","3396,3","37,9","-5,45","1,15","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,5",694
17:12:41,"666,51","3396,3","37,9","-5,48","1,31","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,5",694
17:12:41,"666,51","3396,3","37,7","-5,32","1,18","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,5",694
17:12:41,"666,51","3396,3","37,6","-5,6","1,18","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,5",694
17:12:41,"666,51","3396,3","37,68","-5,42","1,21","36,9","37,16","-3,6","0,72","27,25",0,0,0,"686,5",694
17:12:42,"666,51","3396,3","38,12","-5,33","1,1","36,9","37,16","-3,6","0,54","27,25",0,0,0,"686,5",694
17:12:42,"666,51","3396,3","37,88","-5,65","0,98","36,9","37,16","-3,6","0,54","27,25",0,0,0,"685,6",694
17:12:42,"666,51","3396,3","37,9","-5,67","1,08","36,9","37,16","-3,6","0,54","27,25",0,0,0,"685,6",695
17:12:42,"666,51","3396,3","37,8","-5,78","1,12","36,9","37,16","-3,6","0,54","27,25",0,0,0,"685,6",695
17:12:42,"666,51","3396,3","38,11","-5,37","1,2","36,9","37,16","-3,6","0,54","27,25",0,0,0,"685,6",695
17:12:42,"666,51","3396,3","37,48","-5,51","1,08","36,9","37,16","-3,6","0,54","27,25",0,0,0,"685,6",695
17:12:42,"666,51","3396,3","37,68","-5,48","1,13","36,9","37,16","-3,6","0,54","27,25",0,0,0,"685,6",695
17:12:43,"666,51","3396,3","37,49","-5,49","0,95","36,9","37,16","-3,6","0,22","27,25",0,0,0,"685,6",695
17:12:43,"666,51","3396,3","37,7","-5,65","1,26","36,9","37,16","-3,6","0,22","27,25",0,0,0,"684,9",695
17:12:43,"666,51","3396,3","37,58","-5,43","1,26","36,9","37,16","-3,6","0,22","27,25",0,0,0,"684,9",695
17:12:43,"666,51","3396,3","37,83","-5,65","0,91","36,9","37,16","-3,6","0,22","27,25",0,0,0,"684,9",695
17:12:43,"666,51","3396,3","37,78","-5,59","1,01","36,9","37,16","-3,6","0,22","27,25",0,0,0,"684,9",695
17:12:43,"666,51","3396,3","37,61","-5,52","1,24","36,9","37,16","-3,6","0,22","27,25",0,0,0,"684,9",696
17:12:44,"666,51","3396,3","37,78","-5,37","1,33","36,9","37,16","-3,6","0,09","27,25",0,0,0,"683,9",696
17:12:44,"666,51","3396,3","37,85","-5,33","1,19","36,9","37,16","-3,6","0,09","27,25",0,0,0,"683,9",696
17:12:44,"666,51","3396,3","37,51","-5,57","0,99","36,9","37,16","-3,6","0,09","27,25",0,0,0,"683,9",696
17:12:44,"666,51","3396,3","37,33","-5,44","1,1","36,9","37,16","-3,6","0,09","27,25",0,0,0,"683,9",696
17:12:44,"666,51","3396,3","37,84","-5,6","1,18","36,9","37,16","-3,6","0,09","27,25",0,0,0,"683,9",696
17:12:45,"666,51","3396,3","37,68","-5,75","1,08","36,9","37,16","-3,6","0,04","27,25",0,0,0,"683,9",696
17:12:45,"666,51","3396,3","38,05","-5,45","1,47","36,9","37,16","-3,6","0,04","27,25",0,0,0,"683,2",696
17:12:45,"666,51","3396,3","38,16","-5,5","1,06","36,9","37,16","-3,6","0,04","27,25",0,0,0,"683,2",696
17:12:45,"666,51","3396,3","37,98","-5,66","1,29","36,9","37,16","-3,6","0,04","27,25",0,0,0,"683,2",696
17:12:46,"666,51","3396,3","38,09","-5,56","1,24","36,9","37,16","-3,6","0,09","27,25",0,0,0,683,697
17:12:46,"666,51","3396,3","37,66","-5,53","1,04","36,9","37,16","-3,6","0,09","27,25",0,0,0,683,697
17:12:46,"666,51","3396,3","38,12","-5,6","0,92","36,9","37,16","-3,6","0,09","27,25",0,0,0,683,697
17:12:47,"666,51","3396,3","37,65","-5,58","1,15","36,9","37,16","-3,6","0,2","27,25",0,0,0,683,697
17:12:47,"666,51","3396,3","37,77","-5,62","1,12","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",697
17:12:47,"666,51","3396,3","37,76","-5,54","1,11","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",697
17:12:47,"666,51","3396,3","38,13","-5,71","1,22","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",697
17:12:47,"666,51","3396,3","37,91","-5,49","1,2","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",697
17:12:47,"666,51","3396,3","37,75","-5,45","1,12","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",697
17:12:47,"666,51","3396,3","37,95","-5,54","1,07","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",697
17:12:47,"666,51","3396,3","37,8","-5,69","1,13","36,9","37,16","-3,6","0,2","27,25",0,0,0,"682,7",698
17:12:48,"666,51","3396,3","37,8","-5,43","1,05","36,9","37,16","-3,6","0,31","27,25",0,0,0,"682,4",698
17:12:48,"666,51","3396,3","37,89","-5,3","1,2","36,9","37,16","-3,6","0,31","27,25",0,0,0,"682,4",698
17:12:48,"666,51","3396,3","37,92","-5,63","1,14","36,9","37,16","-3,6","0,31","27,25",0,0,0,"682,4",698
17:12:48,"666,51","3396,3","37,75","-5,56","1,21","36,9","37,16","-3,6","0,31","27,25",0,0,0,"682,4",698
17:12:48,"666,51","3396,3","37,88","-5,5","1,18","36,9","37,16","-3,6","0,31","27,25",0,0,0,"682,4",698
17:12:48,"666,51","3396,3","37,74","-5,42","0,97","36,9","37,16","-3,6","0,31","27,25",0,0,0,"682,4",698
17:12:49,"666,51","3396,3","37,98","-5,64","1,16","36,9","37,16","-3,6","0,37","27,25",0,0,0,"682,4",698
17:12:49,"666,51","3396,3","37,91","-5,7","1,18","36,9","37,16","-3,6","0,37","27,25",0,0,0,"682,2",698
17:12:49,"666,51","3396,3","38,24","-5,66","1,01","36,9","37,16","-3,6","0,37","27,25",0,0,0,"682,2",698
17:12:49,"666,51","3396,3","37,78","-5,38","1,15","36,9","37,16","-3,6","0,37","27,25",0,0,0,"682,2",699
17:12:50,"666,51","3396,3","38,11","-5,57","1,25","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,2",699
17:12:50,"666,51","3396,3","37,72","-5,65","1,05","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","37,86","-5,36","1,23","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","37,54","-5,42","1,13","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","37,76","-5,56","1,23","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","38,13","-5,67","1,25","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","37,84","-5,4","1,29","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","38,02","-5,52","1,41","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","37,86","-5,56","1,26","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",699
17:12:50,"666,51","3396,3","37,69","-5,61","1,25","36,9","37,16","-3,6","0,17","27,25",0,0,0,"682,1",700
17:12:51,"666,51","3396,3","37,88","-5,31",1,"36,9","37,16","-3,6","0,43","27,25",0,0,0,"681,9",700
17:12:51,"666,51","3396,3","37,82","-5,77","1,29","36,9","37,16","-3,6","0,43","27,25",0,0,0,"681,9",700
17:12:51,"666,51","3396,3","38,35","-5,66","1,19","36,9","37,16","-3,6","0,43","27,25",0,0,0,"681,9",700
17:12:51,"666,51","3396,3","38,13","-5,54","1,12","36,9","37,16","-3,6","0,43","27,25",0,0,0,"681,9",700
17:12:52,"666,51","3396,3","37,82","-5,46","1,29","36,9","37,16","-3,6","0,96","27,25",0,0,0,"681,9",700
17:12:52,"666,51","3396,3","37,97","-5,63","1,34","36,9","37,16","-3,6","0,96","27,25",0,0,0,"681,5",700
17:12:52,"666,51","3396,3","38,08","-5,73","1,14","36,9","37,16","-3,6","0,96","27,25",0,0,0,"681,5",700
17:12:52,"666,51","3396,3","37,74","-5,58","1,04","36,9","37,16","-3,6","0,96","27,25",0,0,0,"681,5",700
17:12:52,"666,51","3396,3","37,4","-5,69","1,32","36,9","37,16","-3,6","0,96","27,25",0,0,0,"681,5",700
17:12:52,"666,51","3396,3","37,58","-5,62","1,2","36,9","37,16","-3,6","0,96","27,25",0,0,0,"681,5",701
17:12:53,"666,51","3396,3","37,96","-5,37","1,29","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,5",701
17:12:53,"666,51","3396,3","38,14","-5,41","1,21","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:53,"666,51","3396,3","37,74","-5,36","1,25","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:53,"666,51","3396,3","38,19","-5,49","1,16","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:53,"666,51","3396,3","37,73","-5,44","1,02","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:53,"666,51","3396,3","37,77","-5,7","1,29","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:53,"666,51","3396,3","37,85","-5,77","1,17","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:53,"666,51","3396,3","37,95","-5,48","1,32","36,9","37,16","-3,6","0,41","27,25",0,0,0,"681,4",701
17:12:54,"666,51","3396,3","37,99","-5,46","1,03","36,9","37,16","-3,6","0,15","27,25",0,0,0,"681,4",701
17:12:54,"666,51","3396,3","38,56","-4,42","2,06","36,9","37,16","-3,6","0,15","27,25",0,0,0,"680,9",702
17:12:54,"666,51","3396,3","37,87","-3,5","2,15","36,9","37,16","-3,6","0,15","27,25",0,0,0,"680,9",702
17:12:54,"666,51","3396,3","38,09","-3,95","2,42","36,9","37,16","-3,6","0,15","27,25",0,0,0,"680,9",702
17:12:54,"666,51","3396,3","37,96","-4,05","2,44","36,9","37,16","-3,6","0,15","27,25",0,0,0,"680,9",702
17:12:54,"666,51","3396,3","38,06","-3,96","2,23","36,9","37,16","-3,6","0,15","27,25",0,0,0,"680,9",702
17:12:55,"666,51","3396,3","38,13","-3,98","2,38","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,9",702
17:12:55,"666,51","3396,3","37,78","-3,68","2,36","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,1",702
17:12:55,"666,51","3396,3","38,08","-3,93","2,47","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,1",702
17:12:55,"666,51","3396,3","37,76","-3,77","2,43","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,1",702
17:12:55,"666,51","3396,3","37,87","-3,74","2,4","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,1",702
17:12:55,"666,51","3396,3","38,12","-3,9","2,38","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,1",703
17:12:55,"666,51","3396,3","37,97","-3,79","2,34","36,9","37,16","-3,6","1,07","27,25",0,0,0,"680,1",703
17:12:56,"666,51","3396,3","38,06","-4,15","2,21","36,9","37,16","-3,6","1,26","27,25",0,0,0,"679,6",703
17:12:56,"666,51","3396,3","37,82","-3,87","2,33","36,9","37,16","-3,6","1,26","27,25",0,0,0,"679,6",703
17:12:56,"666,51","3396,3","37,98","-4,18","2,47","36,9","37,16","-3,6","1,26","27,25",0,0,0,"679,6",703
17:12:56,"666,51","3396,3","37,77","-4,08","2,52","36,9","37,16","-3,6","1,26","27,25",0,0,0,"679,6",703
17:12:56,"666,51","3396,3","37,92","-4,09","2,27","36,9","37,16","-3,6","1,26","27,25",0,0,0,"679,6",703
17:12:56,"666,51","3396,3","37,91","-3,98","2,12","36,9","37,16","-3,6","1,26","27,25",0,0,0,"679,6",703
17:12:57,"666,51","3396,3","38,09","-4,27","2,24","36,9","37,16","-3,6","0,56","27,25",0,0,0,"679,6",703
17:12:57,"666,51","3396,3","37,69","-3,89","2,56","36,9","37,16","-3,6","0,56","27,25",0,0,0,"678,6",703
17:12:57,"666,51","3396,3","37,96","-4,11","2,28","36,9","37,16","-3,6","0,56","27,25",0,0,0,"678,6",704
17:12:57,"666,51","3396,3","37,77","-3,96","2,25","36,9","37,16","-3,6","0,56","27,25",0,0,0,"678,6",704
17:12:57,"666,51","3396,3","38,2","-4,09","2,48","36,9","37,16","-3,6","0,56","27,25",0,0,0,"678,6",704
17:12:57,"666,51","3396,3","38,02","-4,05","2,43","36,9","37,16","-3,6","0,56","27,25",0,0,0,"678,6",704
17:12:57,"666,51","3396,3","37,99","-4,18","2,28","36,9","37,16","-3,6","0,56","27,25",0,0,0,"678,6",704
17:12:58,"666,51","3396,3","38,13","-4,34","2,19","36,9","37,16","-3,6","0,07","27,25",0,0,0,"678,6",704
17:12:58,"666,51","3396,3","38,38","-4,39","2,21","36,9","37,16","-3,6","0,07","27,25",0,0,0,"678,1",704
17:12:58,"666,51","3396,3","37,97","-4,42","2,35","36,9","37,16","-3,6","0,07","27,25",0,0,0,"678,1",704
17:12:58,"666,51","3396,3","37,88","-4,36","2,06","36,9","37,16","-3,6","0,07","27,25",0,0,0,"678,1",704
17:12:59,"666,51","3396,3","37,98","-4,28","2,14","36,9","37,16","-3,6","0,15","27,25",0,0,0,"677,3",704
17:12:59,"666,51","3396,3","38,12","-4,61","2,13","36,9","37,16","-3,6","0,15","27,25",0,0,0,"677,3",705
17:13:00,"666,51","3396,3","38,15","-4,19","2,21","36,9","37,16","-3,6","0,67","27,25",0,0,0,"677,3",705
17:13:00,"666,51","3396,3","37,91","-4,52","2,11","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:00,"666,51","3396,3","37,93","-4,59","2,12","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:00,"666,51","3396,3","38,38","-4,42","2,05","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:00,"666,51","3396,3","37,84","-4,5","2,39","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:00,"666,51","3396,3","38,19","-4,4","2,12","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:00,"666,51","3396,3","37,95","-4,3","2,09","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:00,"666,51","3396,3","37,79","-4,22","2,17","36,9","37,16","-3,6","0,67","27,25",0,0,0,"676,8",705
17:13:01,"666,51","3396,3","37,88","-4,38","2,22","36,9","37,16","-3,6","0,17","27,25",0,0,0,"676,8",705
17:13:01,"666,51","3396,3","37,97","-4,16","2,38","36,9","37,16","-3,6","0,17","27,25",0,0,0,676,706
17:13:01,"666,51","3396,3","38,02","-4,23","2,27","36,9","37,16","-3,6","0,17","27,25",0,0,0,676,706
17:13:01,"666,51","3396,3","38,18","-4,5","1,93","36,9","37,16","-3,6","0,17","27,25",0,0,0,676,706
17:13:01,"666,51","3396,3","38,1","-4,26","2,15","36,9","37,16","-3,6","0,17","27,25",0,0,0,676,706
17:13:01,"666,51","3396,3","38,08","-4,19","2,15","36,9","37,16","-3,6","0,17","27,25",0,0,0,676,706
17:13:02,"666,51","3396,3","37,94","-4,22","2,16","36,9","37,16","-3,6","0,54","27,25",0,0,0,676,706
17:13:02,"666,51","3396,3",38,"-4,46","2,08","36,9","37,16","-3,6","0,54","27,25",0,0,0,676,706
17:13:02,"666,51","3396,3","37,95","-4,33","2,2","36,9","37,16","-3,6","0,54","27,25",0,0,0,"675,6",706
17:13:02,"666,51","3396,3","38,21","-3,96","2,14","36,9","37,16","-3,6","0,54","27,25",0,0,0,"675,6",706
17:13:02,"666,51","3396,3","37,87","-4,31","2,09","36,9","37,16","-3,6","0,54","27,25",0,0,0,"675,6",706
17:13:02,"666,51","3396,3","38,16","-4,31","2,32","36,9","37,16","-3,6","0,54","27,25",0,0,0,"675,6",707
17:13:03,"666,51","3396,3","38,23","-4,32","1,89","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","38,22","-4,46","2,31","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","37,97","-4,19","2,09","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","37,91","-4,61","2,18","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","38,17","-4,46","2,23","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","38,01","-4,37","2,16","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","37,83","-4,44","1,98","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","38,33","-4,67","2,03","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:03,"666,51","3396,3","38,05","-4,4","2,13","36,9","37,16","-3,6","0,37","27,25",0,0,0,"675,5",707
17:13:04,"666,51","3396,3","37,73","-4,55","2,36","36,9","37,16","-3,6","0,33","27,25",0,0,0,"675,5",708
17:13:04,"666,51","3396,3","37,87","-4,64","2,38","36,9","37,16","-3,6","0,33","27,25",0,0,0,"675,2",708
17:13:04,"666,51","3396,3","37,86","-4,41","2,01","36,9","37,16","-3,6","0,33","27,25",0,0,0,"675,2",708
17:13:05,"666,51","3396,3","38,13","-4,19","2,18","36,9","37,16","-3,6","0,87","27,25",0,0,0,"675,2",708
17:13:05,"666,51","3396,3","37,9","-4,12","2,38","36,9","37,16","-3,6","0,87","27,25",0,0,0,"675,2",708
17:13:05,"666,51","3396,3","37,73","-4,28","1,92","36,9","37,16","-3,6","0,87","27,25",0,0,0,"674,2",708
17:13:05,"666,51","3396,3","38,54","-4,32","2,15","36,9","37,16","-3,6","0,87","27,25",0,0,0,"674,2",708
17:13:05,"666,51","3396,3","37,89","-4,27","2,1","36,9","37,16","-3,6","0,87","27,25",0,0,0,"674,2",708
17:13:05,"666,51","3396,3",38,"-4,43","2,37","36,9","37,16","-3,6","0,87","27,25",0,0,0,"674,2",708
17:13:05,"666,51","3396,3","38,06","-4,48","2,18","36,9","37,16","-3,6","0,87","27,25",0,0,0,"674,2",708
17:13:05,"666,51","3396,3","38,29","-4,11","2,12","36,9","37,16","-3,6","0,87","27,25",0,0,0,"674,2",709
17:13:06,"666,51","3396,3","38,11","-4,36","2,16","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:06,"666,51","3396,3","38,11","-4,57","2,24","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:06,"666,51","3396,3","37,71","-4,3","2,17","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:06,"666,51","3396,3","37,91","-4,44","1,97","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:06,"666,51","3396,3","37,75","-4,62","2,49","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:06,"666,51","3396,3","37,64","-3,96","2,24","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:06,"666,51","3396,3","37,68","-3,88","2,29","36,9","37,16","-3,6","0,37","27,25",0,0,0,"673,8",709
17:13:07,"666,51","3396,3","37,92","-3,89","2,33","36,9","37,16","-3,6","0,15","27,25",0,0,0,"673,8",709
17:13:07,"666,51","3396,3","37,99","-4,19","1,76","36,9","37,16","-3,6","0,15","27,25",0,0,0,"673,4",709
17:13:07,"666,51","3396,3","38,04","-4,02","2,28","36,9","37,16","-3,6","0,15","27,25",0,0,0,"673,4",710
17:13:07,"666,51","3396,3","37,87","-4,29","2,09","36,9","37,16","-3,6","0,15","27,25",0,0,0,"673,4",710
17:13:07,"666,51","3396,3","38,15","-4,27","2,21","36,9","37,16","-3,6","0,15","27,25",0,0,0,"673,4",710
17:13:07,"666,51","3396,3","38,11","-4,1","1,98","36,9","37,16","-3,6","0,15","27,25",0,0,0,"673,4",710
17:13:08,"666,51","3396,3","38,17","-3,93","2,2","36,9","37,16","-3,6","0,13","27,25",0,0,0,"673,4",710
17:13:08,"666,51","3396,3","37,99","-4,21","2,14","36,9","37,16","-3,6","0,13","27,25",0,0,0,673,710
17:13:08,"666,51","3396,3","38,03","-4,18","2,15","36,9","37,16","-3,6","0,13","27,25",0,0,0,673,710
17:13:08,"666,51","3396,3","37,96","-4,1","2,17","36,9","37,16","-3,6","0,13","27,25",0,0,0,673,710
17:13:08,"666,51","3396,3","38,3","-4,18","2,22","36,9","37,16","-3,6","0,13","27,25",0,0,0,673,710
17:13:08,"666,51","3396,3","38,05","-4,03","2,31","36,9","37,16","-3,6","0,13","27,25",0,0,0,673,710
17:13:08,"666,51","3396,3","37,78","-4,12","2,29","36,9","37,16","-3,6","0,13","27,25",0,0,0,673,711
17:13:09,"666,51","3396,3","37,96","-4,41","2,29","36,8","37,16","-3,6","0,17","27,25",0,0,0,673,711
17:13:09,"666,51","3396,3","37,78","-4,3","2,36","36,8","37,16","-3,6","0,17","27,25",0,0,0,"672,5",711
17:13:09,"666,51","3396,3","37,71","-4,41","2,09","36,8","37,16","-3,6","0,17","27,25",0,0,0,"672,5",711
17:13:09,"666,51","3396,3","38,14","-4,32","2,14","36,8","37,16","-3,6","0,17","27,25",0,0,0,"672,5",711
17:13:09,"666,51","3396,3","37,98","-4,47","1,91","36,8","37,16","-3,6","0,17","27,25",0,0,0,"672,5",711
17:13:09,"666,51","3396,3","37,94","-4,36","2,12","36,8","37,16","-3,6","0,17","27,25",0,0,0,"672,5",711
17:13:09,"666,51","3396,3","37,84","-4,22","2,12","36,8","37,16","-3,6","0,17","27,25",0,0,0,"672,5",711
17:13:10,"666,51","3396,3","37,78","-4,28","2,27","36,8","37,16","-3,6","0,41","27,25",0,0,0,"672,5",711
17:13:10,"666,51","3396,3","38,1","-4,52","2,26","36,8","37,16","-3,6","0,41","27,25",0,0,0,"672,2",711
17:13:10,"666,51","3396,3","38,1","-4,19","2,23","36,8","37,16","-3,6","0,41","27,25",0,0,0,"672,2",712
17:13:10,"666,51","3396,3","38,11","-4,41","1,88","36,8","37,16","-3,6","0,41","27,25",0,0,0,"672,2",712
17:13:10,"666,51","3396,3","37,69","-4,12","2,25","36,8","37,16","-3,6","0,41","27,25",0,0,0,"672,2",712
17:13:10,"666,51","3396,3","37,91","-4,2","2,15","36,8","37,16","-3,6","0,41","27,25",0,0,0,"672,2",712
17:13:11,"666,51","3396,3",38,"-4,39","2,3","36,8","37,16","-3,6","1,02","27,25",0,0,0,"672,2",712
17:13:11,"666,51","3396,3","37,82","-4,09","2,03","36,8","37,16","-3,6","1,02","27,25",0,0,0,672,712
17:13:11,"666,51","3396,3","37,95","-4,16","2,14","36,8","37,16","-3,6","1,02","27,25",0,0,0,672,712
17:13:11,"666,51","3396,3","37,99","-4,25",2,"36,8","37,16","-3,6","1,02","27,25",0,0,0,672,712
17:13:11,"666,51","3396,3","38,14","-4,1","2,21","36,8","37,16","-3,6","1,02","27,25",0,0,0,672,712
17:13:11,"666,51","3396,3","37,91","-4,24","2,21","36,8","37,16","-3,6","1,02","27,25",0,0,0,672,712
17:13:11,"666,51","3396,3","38,07","-4,23","2,31","36,8","37,16","-3,6","1,02","27,25",0,0,0,672,713
17:13:12,"666,51","3396,3",38,"-4,23","2,19","36,8","37,16","-3,6","0,07","27,25",0,0,0,"671,7",713
17:13:12,"666,51","3396,3","38,1","-4,19","2,06","36,8","37,16","-3,6","0,07","27,25",0,0,0,"671,7",713
17:13:12,"666,51","3396,3","38,15","-4,13","2,27","36,8","37,16","-3,6","0,07","27,25",0,0,0,"671,7",713
17:13:12,"666,51","3396,3","38,13","-4,42","2,15","36,8","37,16","-3,6","0,07","27,25",0,0,0,"671,7",713
17:13:12,"666,51","3396,3","37,72","-4,3","2,12","36,8","37,16","-3,6","0,07","27,25",0,0,0,"671,7",713
17:13:13,"666,51","3396,3","38,12","-4,44","2,16","36,8","37,16","-3,6","0,41","27,25",0,0,0,"671,7",713
17:13:13,"666,51","3396,3","38,05","-4,44","2,12","36,8","37,16","-3,6","0,41","27,25",0,0,0,"671,7",713
17:13:13,"666,51","3396,3","38,16","-4,25","2,09","36,8","37,16","-3,6","0,41","27,25",0,0,0,"671,4",713
17:13:13,"666,51","3396,3","37,98","-4,62","2,27","36,8","37,16","-3,6","0,41","27,25",0,0,0,"671,4",713
17:13:13,"666,51","3396,3","38,16","-4,25","2,13","36,8","37,16","-3,6","0,41","27,25",0,0,0,"671,4",714
17:13:14,"666,51","3396,3","38,15","-4,4","2,2","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,4",714
17:13:14,"666,51","3396,3","38,28","-4,15",2,"36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","37,88","-4,44","2,11","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","38,3","-4,14","2,12","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","38,3","-4,3","1,71","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","38,2","-4,36","2,24","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","37,98","-4,46","2,25","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","38,03","-4,51","2,09","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","37,7","-4,31","2,06","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",714
17:13:14,"666,51","3396,3","37,9","-4,23","2,27","36,8","37,16","-3,6","0,31","27,25",0,0,0,"671,1",715
17:13:15,"666,51","3396,3","38,03","-4,34","2,01","36,8","37,16","-3,6","0,15","27,25",0,0,0,"670,8",715
17:13:15,"666,51","3396,3","38,01","-4,41","2,06","36,8","37,16","-3,6","0,15","27,25",0,0,0,"670,8",715
17:13:15,"666,51","3396,3","38,11","-4,22","2,19","36,8","37,16","-3,6","0,15","27,25",0,0,0,"670,8",715
17:13:16,"666,51","3396,3","38,35","-4,42","2,06","36,8","37,16","-3,6","0,41","27,25",0,0,0,"670,8",715
17:13:16,"666,51","3396,3","38,08","-4,33","2,12","36,8","37,16","-3,6","0,41","27,25",0,0,0,"670,8",715
